API10,Continous Injected (bbl),Cyclic Injected (bbl),Days Well Injected,Days Well Produced,Field Name,Gas Produced (Mcf),Latitude,Lease Name,Longitude,Month,Oil Produced (bbl),Operator Name,Pool Code,Range,Section,Spud,Total Steam Injected (bbl),Township,Water Injected (bbl),Water Produced (bbl),Well,Well Type Inj,Well Type Prod
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1990-07-01,52.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,258.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1990-06-01,39.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,169.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1990-05-01,87.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,180.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1990-04-01,82.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,164.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1990-03-01,92.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,178.0,158,,OG
0401900021,,,,28.0,Coalinga,0.0,36.148360186,,-120.4023592,1990-02-01,89.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,144.0,158,,OG
0401900021,,,,28.0,Coalinga,0.0,36.148360186,,-120.4023592,1990-01-01,73.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,156.0,158,,OG
0401900021,,,,24.0,Coalinga,0.0,36.148360186,,-120.4023592,1989-12-01,61.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,137.0,158,,OG
0401900021,,,,13.0,Coalinga,0.0,36.148360186,,-120.4023592,1989-11-01,37.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,75.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1989-10-01,88.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,183.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1989-09-01,89.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,180.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1989-08-01,91.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,186.0,158,,OG
0401900021,,,,16.0,Coalinga,0.0,36.148360186,,-120.4023592,1989-07-01,25.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,72.0,158,,OG
0401900021,,,,3.0,Coalinga,0.0,36.148360186,,-120.4023592,1989-06-01,3.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,10.0,158,,OG
0401900021,,,,26.0,Coalinga,0.0,36.148360186,,-120.4023592,1989-05-01,24.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,94.0,158,,OG
0401900021,,,,26.0,Coalinga,0.0,36.148360186,,-120.4023592,1989-04-01,28.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,102.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1989-03-01,33.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,124.0,158,,OG
0401900021,,,,28.0,Coalinga,0.0,36.148360186,,-120.4023592,1989-02-01,32.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,87.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1989-01-01,61.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,135.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1988-12-01,70.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,155.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1988-11-01,33.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,125.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1988-10-01,58.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,124.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1988-09-01,54.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,120.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1988-08-01,88.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,70.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1988-07-01,65.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,134.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1988-06-01,56.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,125.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1988-05-01,61.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,121.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1988-04-01,76.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,108.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1988-03-01,77.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,124.0,158,,OG
0401900021,,,,29.0,Coalinga,0.0,36.148360186,,-120.4023592,1988-02-01,70.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,116.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1988-01-01,29.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,43.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1987-12-01,60.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,112.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1987-11-01,62.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,192.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1987-10-01,20.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,104.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1987-09-01,18.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,111.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1987-08-01,18.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,97.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1987-07-01,18.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,104.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1987-06-01,16.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,123.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1987-05-01,18.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,135.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1987-04-01,41.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,113.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1987-03-01,29.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,109.0,158,,OG
0401900021,,,,28.0,Coalinga,0.0,36.148360186,,-120.4023592,1987-02-01,23.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,108.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1987-01-01,25.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,127.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1986-12-01,28.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,132.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1986-11-01,32.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,111.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1986-10-01,90.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,135.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1986-09-01,48.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,150.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1986-08-01,63.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,154.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1986-07-01,48.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,139.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1986-06-01,51.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,84.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1986-05-01,46.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,88.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1986-04-01,47.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,149.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1986-03-01,29.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,124.0,158,,OG
0401900021,,,,28.0,Coalinga,0.0,36.148360186,,-120.4023592,1986-02-01,46.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,113.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1986-01-01,44.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,130.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1985-12-01,63.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,147.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1985-11-01,51.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,147.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1985-10-01,82.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,133.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1985-09-01,66.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,132.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1985-08-01,56.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,123.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1985-07-01,86.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,121.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1985-06-01,85.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,122.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1985-05-01,76.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,155.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1985-04-01,80.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,150.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1985-03-01,85.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,155.0,158,,OG
0401900021,,,,28.0,Coalinga,0.0,36.148360186,,-120.4023592,1985-02-01,68.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,140.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1985-01-01,75.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,155.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1984-12-01,47.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,155.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1984-11-01,44.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,150.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1984-10-01,46.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,153.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1984-09-01,27.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,150.0,158,,OG
